Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20190925,MTX    ,201910     ,165109,10805,2,-,-, 
20190925,MTX    ,201910     ,165109,10805,2,-,-, 
20190925,MTX    ,201910     ,165109,10805,2,-,-, 
20190925,MTX    ,201910     ,165109,10805,2,-,-, 
20190925,MTX    ,201910     ,165109,10805,2,-,-, 
20190925,MTX    ,201910     ,165110,10805,2,-,-, 
20190925,MTX    ,201910     ,165111,10805,2,-,-, 
20190925,MTX    ,201910     ,165111,10805,2,-,-, 
20190925,MTX    ,201910     ,165111,10805,2,-,-, 
20190925,MTX    ,201910     ,165111,10805,2,-,-, 
20190925,MTX    ,201910     ,165111,10805,2,-,-, 
20190925,MTX    ,201910     ,165113,10805,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,4,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10806,8,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165113,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10805,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165114,10804,2,-,-, 
20190925,MTX    ,201910     ,165115,10805,2,-,-, 
20190925,MTX    ,201910     ,165115,10804,2,-,-, 
20190925,MTX    ,201910     ,165115,10804,2,-,-, 
20190925,MTX    ,201910     ,165115,10803,2,-,-, 
20190925,MTX    ,201910     ,165115,10805,2,-,-, 
20190925,MTX    ,201910     ,165116,10805,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10805,6,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165116,10803,2,-,-, 
20190925,MTX    ,201910     ,165117,10804,2,-,-, 
20190925,MTX    ,201910     ,165117,10804,2,-,-, 
20190925,MTX    ,201910     ,165118,10804,2,-,-, 
20190925,MTX    ,201910     ,165121,10805,2,-,-, 
20190925,MTX    ,201910     ,165122,10804,2,-,-, 
20190925,MTX    ,201910     ,165126,10805,2,-,-, 
20190925,MTX    ,201910     ,165126,10804,2,-,-, 
20190925,MTX    ,201910     ,165126,10804,2,-,-, 
20190925,MTX    ,201910     ,165126,10805,2,-,-, 
20190925,MTX    ,201910     ,165126,10805,4,-,-, 
20190925,MTX    ,201910     ,165126,10805,2,-,-, 
20190925,MTX    ,201910     ,165127,10804,2,-,-, 
20190925,MTX    ,201910     ,165127,10804,2,-,-, 
20190925,MTX    ,201910     ,165128,10804,2,-,-, 
20190925,MTX    ,201910     ,165129,10805,4,-,-, 
20190925,MTX    ,201910     ,165131,10804,2,-,-, 
20190925,MTX    ,201910     ,165131,10804,4,-,-, 
20190925,MTX    ,201910     ,165132,10804,2,-,-, 
20190925,MTX    ,201910     ,165132,10804,2,-,-, 
20190925,MTX    ,201910     ,165132,10804,2,-,-, 
20190925,MTX    ,201910     ,165132,10804,2,-,-, 
20190925,MTX    ,201910     ,165132,10804,2,-,-, 
20190925,MTX    ,201910     ,165133,10804,2,-,-, 
20190925,MTX    ,201910     ,165136,10804,2,-,-, 
20190925,MTX    ,201910     ,165136,10804,2,-,-, 
20190925,MTX    ,201910     ,165136,10804,2,-,-, 
20190925,MTX    ,201910     ,165137,10804,2,-,-, 
20190925,MTX    ,201910     ,165138,10804,2,-,-, 
20190925,MTX    ,201910     ,165140,10805,2,-,-, 
20190925,MTX    ,201910     ,165140,10805,2,-,-, 
20190925,MTX    ,201910     ,165141,10804,2,-,-, 
20190925,MTX    ,201910     ,165144,10804,4,-,-, 
20190925,MTX    ,201910     ,165146,10804,2,-,-, 
20190925,MTX    ,201910     ,165146,10804,2,-,-, 
20190925,MTX    ,201910     ,165147,10804,2,-,-, 
20190925,MTX    ,201910     ,165149,10804,2,-,-, 
20190925,MTX    ,201910     ,165149,10804,2,-,-, 
20190925,MTX    ,201910     ,165149,10804,2,-,-, 
20190925,MTX    ,201910     ,165149,10804,2,-,-, 
20190925,MTX    ,201910     ,165149,10804,2,-,-, 
20190925,MTX    ,201910     ,165149,10804,2,-,-, 
20190925,MTX    ,201910     ,165149,10804,10,-,-, 
20190925,MTX    ,201910     ,165149,10804,4,-,-, 
20190925,MTX    ,201910     ,165150,10803,2,-,-, 
20190925,MTX    ,201910     ,165150,10803,2,-,-, 
20190925,MTX    ,201910     ,165150,10803,2,-,-, 
20190925,MTX    ,201910     ,165150,10803,2,-,-, 
20190925,MTX    ,201910     ,165150,10804,4,-,-, 
20190925,MTX    ,201910     ,165151,10804,2,-,-, 
20190925,MTX    ,201910     ,165151,10804,4,-,-, 
20190925,MTX    ,201910     ,165152,10804,2,-,-, 
20190925,MTX    ,201910     ,165155,10804,2,-,-, 
20190925,MTX    ,201910     ,165156,10803,2,-,-, 
20190925,MTX    ,201910     ,165156,10803,4,-,-, 
20190925,MTX    ,201910     ,165157,10803,2,-,-, 
20190925,MTX    ,201910     ,165157,10803,2,-,-, 
20190925,MTX    ,201910     ,165157,10803,2,-,-, 
20190925,MTX    ,201910     ,165158,10803,2,-,-, 
20190925,MTX    ,201910     ,165158,10803,4,-,-, 
20190925,MTX    ,201910     ,165158,10803,6,-,-, 
20190925,MTX    ,201910     ,165158,10803,2,-,-, 
20190925,MTX    ,201910     ,165201,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,4,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,4,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,6,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10803,2,-,-, 
20190925,MTX    ,201910     ,165202,10802,2,-,-, 
20190925,MTX    ,201910     ,165202,10802,2,-,-, 
20190925,MTX    ,201910     ,165202,10802,2,-,-, 
20190925,MTX    ,201910     ,165203,10802,2,-,-, 
20190925,MTX    ,201910     ,165203,10802,2,-,-, 
20190925,MTX    ,201910     ,165203,10802,2,-,-, 
20190925,MTX    ,201910     ,165203,10803,4,-,-, 
20190925,MTX    ,201910     ,165203,10802,2,-,-, 
20190925,MTX    ,201910     ,165203,10802,2,-,-, 
20190925,MTX    ,201910     ,165203,10802,2,-,-, 
20190925,MTX    ,201910     ,165203,10803,4,-,-, 
20190925,MTX    ,201910     ,165203,10802,2,-,-, 
20190925,MTX    ,201910     ,165203,10802,2,-,-, 
20190925,MTX    ,201910     ,165205,10802,2,-,-, 
20190925,MTX    ,201910     ,165205,10802,2,-,-, 
20190925,MTX    ,201910     ,165206,10802,2,-,-, 
20190925,MTX    ,201910     ,165207,10803,2,-,-, 
20190925,MTX    ,201910     ,165207,10802,2,-,-, 
20190925,MTX    ,201910     ,165207,10802,2,-,-, 
20190925,MTX    ,201910     ,165208,10802,2,-,-, 
20190925,MTX    ,201910     ,165208,10802,2,-,-, 
20190925,MTX    ,201910     ,165209,10802,2,-,-, 
20190925,MTX    ,201910     ,165210,10803,8,-,-, 
20190925,MTX    ,201910     ,165212,10802,2,-,-, 
20190925,MTX    ,201910     ,165213,10802,2,-,-, 
20190925,MTX    ,201910     ,165213,10802,2,-,-, 
20190925,MTX    ,201910     ,165213,10802,2,-,-, 
20190925,MTX    ,201910     ,165213,10802,2,-,-, 
20190925,MTX    ,201910     ,165215,10802,2,-,-, 
20190925,MTX    ,201910     ,165216,10802,2,-,-, 
20190925,MTX    ,201910     ,165217,10802,2,-,-, 
20190925,MTX    ,201910     ,165218,10802,2,-,-, 
20190925,MTX    ,201910     ,165218,10802,4,-,-, 
20190925,MTX    ,201910     ,165219,10802,2,-,-, 
20190925,MTX    ,201910     ,165219,10802,2,-,-, 
20190925,MTX    ,201910     ,165219,10802,2,-,-, 
20190925,MTX    ,201910     ,165219,10802,2,-,-, 
20190925,MTX    ,201910     ,165219,10802,2,-,-, 
20190925,MTX    ,201910     ,165219,10803,2,-,-, 
20190925,MTX    ,201910     ,165220,10802,2,-,-, 
20190925,MTX    ,201910     ,165220,10802,2,-,-, 
20190925,MTX    ,201910     ,165220,10802,2,-,-, 
20190925,MTX    ,201910     ,165221,10802,2,-,-, 
20190925,MTX    ,201910     ,165222,10802,2,-,-, 
20190925,MTX    ,201910     ,165222,10802,2,-,-, 
20190925,MTX    ,201910     ,165222,10802,2,-,-, 
20190925,MTX    ,201910     ,165223,10802,2,-,-, 
20190925,MTX    ,201910     ,165223,10802,2,-,-, 
20190925,MTX    ,201910     ,165224,10802,2,-,-, 
20190925,MTX    ,201910     ,165229,10802,2,-,-, 
20190925,MTX    ,201910     ,165232,10803,2,-,-, 
20190925,MTX    ,201910     ,165233,10802,2,-,-, 
20190925,MTX    ,201910     ,165233,10803,2,-,-, 
20190925,MTX    ,201910     ,165234,10803,2,-,-, 
20190925,MTX    ,201910     ,165235,10802,2,-,-, 
20190925,MTX    ,201910     ,165237,10803,32,-,-, 
20190925,MTX    ,201910     ,165237,10803,22,-,-, 
20190925,MTX    ,201910     ,165241,10803,2,-,-, 
20190925,MTX    ,201910     ,165241,10803,2,-,-, 
20190925,MTX    ,201910     ,165243,10803,2,-,-, 
20190925,MTX    ,201910     ,165244,10803,2,-,-, 
20190925,MTX    ,201910     ,165244,10803,2,-,-, 
20190925,MTX    ,201910     ,165244,10803,2,-,-, 
20190925,MTX    ,201910     ,165244,10803,2,-,-, 
20190925,MTX    ,201910     ,165246,10803,2,-,-, 
20190925,MTX    ,201910     ,165247,10803,2,-,-, 
20190925,MTX    ,201910     ,165247,10803,2,-,-, 
20190925,MTX    ,201910     ,165248,10803,2,-,-, 
20190925,MTX    ,201910     ,165252,10803,2,-,-, 
20190925,MTX    ,201910     ,165255,10803,2,-,-, 
20190925,MTX    ,201910     ,165256,10803,2,-,-, 
20190925,MTX    ,201910     ,165257,10803,2,-,-, 
20190925,MTX    ,201910     ,165257,10803,2,-,-, 
20190925,MTX    ,201910     ,165301,10803,2,-,-, 
20190925,MTX    ,201910     ,165301,10803,2,-,-, 
20190925,MTX    ,201910     ,165301,10803,2,-,-, 
20190925,MTX    ,201910     ,165301,10803,2,-,-, 
20190925,MTX    ,201910     ,165301,10803,2,-,-, 
20190925,MTX    ,201910     ,165302,10803,2,-,-, 
20190925,MTX    ,201910     ,165302,10803,4,-,-, 
20190925,MTX    ,201910     ,165303,10803,2,-,-, 
20190925,MTX    ,201910     ,165304,10804,2,-,-, 
20190925,MTX    ,201910     ,165304,10804,2,-,-, 
20190925,MTX    ,201910     ,165305,10803,2,-,-, 
20190925,MTX    ,201910     ,165306,10804,4,-,-, 
20190925,MTX    ,201910     ,165306,10803,2,-,-, 
20190925,MTX    ,201910     ,165306,10803,2,-,-, 
20190925,MTX    ,201910     ,165308,10803,2,-,-, 
20190925,MTX    ,201910     ,165313,10804,2,-,-, 
20190925,MTX    ,201910     ,165319,10803,2,-,-, 
20190925,MTX    ,201910     ,165320,10803,2,-,-, 
20190925,MTX    ,201910     ,165320,10803,2,-,-, 
20190925,MTX    ,201910     ,165320,10804,2,-,-, 
20190925,MTX    ,201910     ,165326,10804,6,-,-, 
20190925,MTX    ,201910     ,165328,10803,2,-,-, 
20190925,MTX    ,201910     ,165329,10804,2,-,-, 
20190925,MTX    ,201910     ,165333,10803,2,-,-, 
20190925,MTX    ,201910     ,165334,10803,2,-,-, 
20190925,MTX    ,201910     ,165334,10804,4,-,-, 
20190925,MTX    ,201910     ,165336,10804,2,-,-, 
20190925,MTX    ,201910     ,165337,10804,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,4,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,4,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,4,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,4,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,4,-,-, 
20190925,MTX    ,201910     ,165338,10803,4,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165338,10803,2,-,-, 
20190925,MTX    ,201910     ,165340,10803,2,-,-, 
20190925,MTX    ,201910     ,165341,10803,2,-,-, 
20190925,MTX    ,201910     ,165341,10802,2,-,-, 
20190925,MTX    ,201910     ,165342,10803,2,-,-, 
20190925,MTX    ,201910     ,165342,10802,6,-,-, 
20190925,MTX    ,201910     ,165342,10802,2,-,-, 
20190925,MTX    ,201910     ,165342,10802,2,-,-, 
20190925,MTX    ,201910     ,165342,10802,2,-,-, 
20190925,MTX    ,201910     ,165342,10802,2,-,-, 
20190925,MTX    ,201910     ,165342,10802,2,-,-, 
20190925,MTX    ,201910     ,165342,10802,2,-,-, 
20190925,MTX    ,201910     ,165343,10802,2,-,-, 
20190925,MTX    ,201910     ,165343,10802,2,-,-, 
20190925,MTX    ,201910     ,165343,10802,2,-,-, 
20190925,MTX    ,201910     ,165343,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10803,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,4,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,4,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,4,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10801,2,-,-, 
20190925,MTX    ,201910     ,165344,10801,2,-,-, 
20190925,MTX    ,201910     ,165344,10801,2,-,-, 
20190925,MTX    ,201910     ,165344,10801,2,-,-, 
20190925,MTX    ,201910     ,165344,10801,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,2,-,-, 
20190925,MTX    ,201910     ,165344,10801,2,-,-, 
20190925,MTX    ,201910     ,165344,10801,2,-,-, 
20190925,MTX    ,201910     ,165344,10802,4,-,-, 
20190925,MTX    ,201910     ,165344,10801,2,-,-, 
20190925,MTX    ,201910     ,165345,10801,2,-,-, 
20190925,MTX    ,201910     ,165345,10802,2,-,-, 
20190925,MTX    ,201910     ,165345,10802,2,-,-, 
20190925,MTX    ,201910     ,165346,10801,2,-,-, 
20190925,MTX    ,201910     ,165346,10801,2,-,-, 
20190925,MTX    ,201910     ,165346,10801,2,-,-, 
20190925,MTX    ,201910     ,165346,10801,2,-,-, 
20190925,MTX    ,201910     ,165347,10802,2,-,-, 
20190925,MTX    ,201910     ,165347,10802,2,-,-, 
20190925,MTX    ,201910     ,165348,10803,2,-,-, 
20190925,MTX    ,201910     ,165348,10803,2,-,-, 
20190925,MTX    ,201910     ,165348,10803,2,-,-, 
20190925,MTX    ,201910     ,165348,10802,2,-,-, 
20190925,MTX    ,201910     ,165349,10802,2,-,-, 
20190925,MTX    ,201910     ,165350,10803,2,-,-, 
20190925,MTX    ,201910     ,165350,10803,2,-,-, 
20190925,MTX    ,201910     ,165350,10802,2,-,-, 
20190925,MTX    ,201910     ,165351,10802,2,-,-, 
20190925,MTX    ,201910     ,165352,10802,4,-,-, 
20190925,MTX    ,201910     ,165353,10802,2,-,-, 
20190925,MTX    ,201910     ,165356,10802,2,-,-, 
20190925,MTX    ,201910     ,165356,10802,2,-,-, 
20190925,MTX    ,201910     ,165357,10802,2,-,-, 
20190925,MTX    ,201910     ,165359,10802,6,-,-, 
20190925,MTX    ,201910     ,165400,10803,2,-,-, 
20190925,MTX    ,201910     ,165401,10802,2,-,-, 
20190925,MTX    ,201910     ,165401,10802,2,-,-, 
20190925,MTX    ,201910     ,165401,10802,2,-,-, 
20190925,MTX    ,201910     ,165402,10802,2,-,-, 
20190925,MTX    ,201910     ,165402,10802,2,-,-, 
20190925,MTX    ,201910     ,165402,10802,2,-,-, 
20190925,MTX    ,201910     ,165402,10802,2,-,-, 
20190925,MTX    ,201910     ,165402,10802,2,-,-, 
20190925,MTX    ,201910     ,165402,10801,2,-,-, 
20190925,MTX    ,201910     ,165402,10801,2,-,-, 
20190925,MTX    ,201910     ,165402,10801,2,-,-, 
20190925,MTX    ,201910     ,165402,10801,2,-,-, 
20190925,MTX    ,201910     ,165402,10801,2,-,-, 
20190925,MTX    ,201910     ,165402,10801,2,-,-, 
20190925,MTX    ,201910     ,165402,10801,2,-,-, 
20190925,MTX    ,201910     ,165402,10801,2,-,-, 
20190925,MTX    ,201910     ,165403,10801,2,-,-, 
20190925,MTX    ,201910     ,165403,10801,2,-,-, 
20190925,MTX    ,201910     ,165403,10801,2,-,-, 
20190925,MTX    ,201910     ,165403,10801,2,-,-, 
20190925,MTX    ,201910     ,165403,10801,2,-,-, 
20190925,MTX    ,201910     ,165403,10801,2,-,-, 
20190925,MTX    ,201910     ,165404,10802,2,-,-, 
20190925,MTX    ,201910     ,165404,10801,2,-,-, 
20190925,MTX    ,201910     ,165405,10802,2,-,-, 
20190925,MTX    ,201910     ,165405,10801,2,-,-, 
20190925,MTX    ,201910     ,165405,10801,2,-,-, 
20190925,MTX    ,201910     ,165406,10801,2,-,-, 
20190925,MTX    ,201910     ,165406,10801,2,-,-, 
20190925,MTX    ,201910     ,165406,10803,2,-,-, 
20190925,MTX    ,201910     ,165406,10803,2,-,-, 
